event_time;event_time_date;order_id;product_model_id;category_id;category_name;sub_category_name;product_name;event_time_day;event_time_month;event_time_year;brand_name;price;user_id;Flag_data;Day Name;Hour_Rounded;Day Number;Avg_days_between_orders;Customer_Category;Order_Frequency_Bin;BasketSegment;favorite_category;Random
29/04/2020 14:19;29/04/2020;2298058570781950063;1515966223509123282;2268105411523510340;accessories;Unknown;bag;29;4;2020;samsung;53.22;1515915625441538501;Non-Critical Missing Data;Wednesday;14;2;84;Recurrent (2 orders);3 months;Small Basket;appliances;0.843131727
22/07/2020 19:22;22/07/2020;2359092638105206832;2273948245564589038;2268105441856717530;appliances;kitchen;kettle;22;7;2020;tefal;49.75;1515915625441538501;Fully Complete;Wednesday;19;2;84;Recurrent (2 orders);3 months;Small Basket;appliances;0.843131727
22/07/2020 19:22;22/07/2020;2359092638105206832;1515966223509090229;2268105441101742794;appliances;kitchen;blender;22;7;2020;vitek;30.07;1515915625441538501;Fully Complete;Wednesday;19;2;84;Recurrent (2 orders);3 months;Small Basket;appliances;0.843131727
29/04/2020 14:19;29/04/2020;2298058670690271352;1515966223509089400;2268105430162997728;electronics;audio;headphone;29;4;2020;samsung;81;1515915625452250971;Fully Complete;Wednesday;14;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 14:20;29/04/2020;2298059465175335107;2273948185074336135;2268105408964984844;computers;components;cooler;29;4;2020;ship;6.23;1515915625452250093;Fully Complete;Wednesday;14;2;21;Loyal (+3 orders);0-1 month;Small Basket;computers;0.843131727
07/07/2020 17:19;07/07/2020;2348158952895676957;1515966223509122544;2268105406691673046;computers;peripherals;mouse;7;7;2020;hyperx;20.81;1515915625452250093;Fully Complete;Tuesday;17;1;21;Loyal (+3 orders);0-1 month;Small Basket;computers;0.843131727
21/07/2020 11:02;21/07/2020;2358115799215899097;1515966223525046793;2268105406549066706;computers;peripherals;mouse;21;7;2020;logitech;35.86;1515915625452250093;Fully Complete;Tuesday;11;1;21;Loyal (+3 orders);0-1 month;Small Basket;computers;0.843131727
23/07/2020 06:55;23/07/2020;2359441322844094823;1515966223525046793;2268105406549066706;computers;peripherals;mouse;23;7;2020;logitech;35.86;1515915625452250093;Fully Complete;Thursday;7;3;21;Loyal (+3 orders);0-1 month;Small Basket;computers;0.843131727
23/07/2020 08:07;23/07/2020;2359477468475163210;1515966223525046793;2268105406549066706;computers;peripherals;mouse;23;7;2020;logitech;35.86;1515915625452250093;Fully Complete;Thursday;8;3;21;Loyal (+3 orders);0-1 month;Small Basket;computers;0.843131727
29/04/2020 14:25;29/04/2020;2298061556522418577;1515966223509106168;2268105392070329020;appliances;environment;vacuum;29;4;2020;samsung;69.42;1515915625449335265;Fully Complete;Wednesday;14;2;;Occasional (1 order);;Small Basket;appliances;0.843131727
29/04/2020 14:27;29/04/2020;2298062845666918937;1515966223509104159;2268105430162997728;electronics;audio;headphone;29;4;2020;hyperx;43.96;1515915625441552162;Fully Complete;Wednesday;14;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 14:31;29/04/2020;2298064786681758433;1515966223509262301;2268105406549066706;computers;peripherals;mouse;29;4;2020;bloody;25.44;1515915625451979138;Fully Complete;Wednesday;15;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 14:40;29/04/2020;2298069521983864965;1515966223509127863;2268105458902368330;computers;peripherals;joystick;29;4;2020;sony;57.85;1515915625452168656;Fully Complete;Wednesday;15;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 14:41;29/04/2020;2298069587549225098;1515966223509088532;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;samsung;300.9;1515915625452242851;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Large Basket;electronics;0.843131727
29/04/2020 14:41;29/04/2020;2298069964415828136;1515966223509122874;2268105407933187062;computers;peripherals;printer;29;4;2020;hp;152.52;1515915625443027224;Fully Complete;Wednesday;15;2;26;Recurrent (2 orders);0-1 month;Large Basket;computers;0.843131727
26/05/2020 05:53;26/05/2020;2317372796784607888;1515966223509088610;2268105428166508982;electronics;Unknown;smartphone;26;5;2020;samsung;532.38;1515915625443027224;Non-Critical Missing Data;Tuesday;6;1;26;Recurrent (2 orders);0-1 month;Large Basket;computers;0.843131727
29/04/2020 14:47;29/04/2020;2298072988148302299;1515966223509118542;2268105428074234292;electronics;Unknown;telephone;29;4;2020;nokia;22.89;1515915625452260595;Non-Critical Missing Data;Wednesday;15;2;25;Loyal (+3 orders);0-1 month;Small Basket;electronics;0.843131727
29/04/2020 14:48;29/04/2020;2298073451031691784;1515966223509089997;2268105409048870926;computers;network;router;29;4;2020;tp-link;23.13;1515915625446798819;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 14:51;29/04/2020;2298074835521110650;1515966223509244985;2268105441101742794;appliances;kitchen;blender;29;4;2020;maxwell;23.13;1515915625452264628;Fully Complete;Wednesday;15;2;17;Recurrent (2 orders);0-1 month;Small Basket;appliances;0.843131727
16/05/2020 19:19;16/05/2020;2310530766586511959;1515966223509244985;2268105441101742794;appliances;kitchen;blender;16;5;2020;maxwell;23.13;1515915625452264628;Fully Complete;Saturday;19;5;17;Recurrent (2 orders);0-1 month;Small Basket;appliances;0.843131727
29/04/2020 14:54;29/04/2020;2298076131896591077;1515966223509570831;2268105409845788704;computers;components;hdd;29;4;2020;toshiba;67.8;1515915625452264730;Fully Complete;Wednesday;15;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 14:54;29/04/2020;2298076586190045965;1515966223509127813;2268105408964984844;computers;components;cooler;29;4;2020;hp;2.99;1515915625446811137;Fully Complete;Wednesday;15;2;104;Recurrent (2 orders);4 months;Average Basket;computers;0.843131727
29/04/2020 14:57;29/04/2020;2298077698066482038;1515966223509089975;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;samsung;196.27;1515915625498229075;Non-Critical Missing Data;Wednesday;15;2;73;Recurrent (2 orders);3 months;Small Basket;electronics;0.843131727
12/07/2020 05:08;12/07/2020;2354525680487629425;1515966223510682262;2344071109927764686;Unknown;Unknown;Unknown;12;7;2020;gopro;23.13;1515915625498229075;Non-Critical Missing Data;Sunday;5;6;73;Recurrent (2 orders);3 months;Small Basket;electronics;0.843131727
12/07/2020 05:08;12/07/2020;2354525680487629425;1515966223509116154;2268105419375247608;stationery;Unknown;battery;12;7;2020;camelion;2.31;1515915625498229075;Non-Critical Missing Data;Sunday;5;6;73;Recurrent (2 orders);3 months;Small Basket;electronics;0.843131727
29/04/2020 14:59;29/04/2020;2298079065845793773;1515966223509123209;2268105430162997728;electronics;audio;headphone;29;4;2020;honor;23.13;1515915625452267522;Fully Complete;Wednesday;15;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:00;29/04/2020;2298079409552228377;1515966223509089076;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;samsung;161.78;1515915625442022679;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:00;29/04/2020;2298079409552228377;1515966223509336177;2268105427260539298;Unknown;Unknown;Unknown;29;4;2020;ava;0.23;1515915625442022679;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:13;29/04/2020;2298085777554276936;1515966223509123272;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;apple;242.8;1515915625450011090;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Average Basket;electronics;0.843131727
29/04/2020 15:15;29/04/2020;2298086760850129574;2273948319141068834;2268105440044778162;appliances;personal;scales;29;4;2020;vitek;9.24;1515915625452246672;Fully Complete;Wednesday;15;2;75;Loyal (+3 orders);3 months;Large Basket;appliances;0.843131727
23/02/2020 14:33;23/02/2020;2348801541508432765;2273948303177548035;2268105407933187062;computers;peripherals;printer;23;2;2020;epson;194.42;1515915625452246672;Fully Complete;Sunday;15;6;75;Loyal (+3 orders);3 months;Large Basket;appliances;0.843131727
23/02/2020 14:33;23/02/2020;2348801541508432765;1515966223509354270;2268105392313598656;appliances;kitchen;dishwasher;23;2;2020;hotpoint-ariston;324.05;1515915625452246672;Non-Critical Missing Data;Sunday;15;6;75;Loyal (+3 orders);3 months;Large Basket;appliances;0.843131727
23/02/2020 14:33;23/02/2020;2348801541508432765;1515966223509089067;2268105428166508982;electronics;Unknown;smartphone;23;2;2020;samsung;138.87;1515915625452246672;Non-Critical Missing Data;Sunday;15;6;75;Loyal (+3 orders);3 months;Large Basket;appliances;0.843131727
29/04/2020 14:22;29/04/2020;2298060100125851900;1515966223509127491;2268105393035018958;Unknown;Unknown;Unknown;29;4;2020;polaris;46.27;1515915625452249408;Non-Critical Missing Data;Wednesday;14;2;8;Recurrent (2 orders);0-1 month;Small Basket;appliances;0.843131727
08/05/2020 14:16;08/05/2020;2304579991301521587;1515966223509127874;2268105402447037312;appliances;personal;scales;8;5;2020;tefal;27.75;1515915625452249408;Fully Complete;Friday;14;4;8;Recurrent (2 orders);0-1 month;Small Basket;appliances;0.843131727
29/04/2020 15:15;29/04/2020;2298086964164821682;1515966223509115690;2268105389067207300;appliances;kitchen;hood;29;4;2020;samsung;266.18;1515915625441165447;Fully Complete;Wednesday;15;2;99;Recurrent (2 orders);4 months;Large Basket;appliances;0.843131727
29/04/2020 15:15;29/04/2020;2298087060088554175;2273948308202324468;2268105402447037312;appliances;personal;scales;29;4;2020;ava;11.55;1515915625449470673;Fully Complete;Wednesday;15;2;146;Recurrent (2 orders);5-6 months;Small Basket;appliances;0.843131727
29/04/2020 15:21;29/04/2020;2298089759584551872;1515966223509260317;2268105411523510340;accessories;Unknown;bag;29;4;2020;samsung;32.38;1515915625452278366;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;accessories;0.843131727
29/04/2020 14:31;29/04/2020;2298064568988992203;1515966223509565558;2268105427528974760;Unknown;Unknown;Unknown;29;4;2020;neo;5.76;1515915625452255868;Non-Critical Missing Data;Wednesday;15;2;51;Loyal (+3 orders);2 months;Large Basket;computers;0.843131727
22/03/2020 09:36;22/03/2020;2348824705114309565;2273948181022638224;2268105406549066706;computers;peripherals;mouse;22;3;2020;logitech;20.81;1515915625452255868;Fully Complete;Sunday;10;6;51;Loyal (+3 orders);2 months;Large Basket;computers;0.843131727
29/04/2020 15:24;29/04/2020;2298091624959311994;1515966223509089754;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;apple;208.31;1515915625447661597;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Average Basket;electronics;0.843131727
29/04/2020 15:27;29/04/2020;2298092744368718054;1515966223509106817;2268105426648170900;electronics;Unknown;tablet;29;4;2020;samsung;162.01;1515915625451540176;Non-Critical Missing Data;Wednesday;15;2;0;Recurrent (2 orders);0-1 month;Small Basket;electronics;0.843131727
30/04/2020 05:16;30/04/2020;2298510429955031145;2273948222336532859;2268105408679772166;computers;components;hdd;30;4;2020;portcase;1.16;1515915625451540176;Fully Complete;Thursday;5;3;0;Recurrent (2 orders);0-1 month;Small Basket;electronics;0.843131727
29/04/2020 15:29;29/04/2020;2298094120956068196;1515966223509088541;2268105408964984844;computers;components;cooler;29;4;2020;ship;9.24;1515915625452283257;Fully Complete;Wednesday;15;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 15:31;29/04/2020;2298094891617485242;2273948226270790619;2268105441856717530;appliances;kitchen;kettle;29;4;2020;vitek;18.5;1515915625450352596;Fully Complete;Wednesday;16;2;-2;Recurrent (2 orders);0-1 month;Small Basket;appliances;0.843131727
27/04/2020 09:45;27/04/2020;2354471334597099941;1515966223509117105;2268105440220938934;appliances;kitchen;grill;27;4;2020;polaris;63.63;1515915625450352596;Fully Complete;Monday;10;0;-2;Recurrent (2 orders);0-1 month;Small Basket;appliances;0.843131727
29/04/2020 15:33;29/04/2020;2298096107395220017;1515966223509090072;2268105444734010134;furniture;living_room;shelving;29;4;2020;fissman;7.99;1515915625444383389;Non-Critical Missing Data;Wednesday;16;2;99;Recurrent (2 orders);4 months;Small Basket;furniture;0.843131727
29/04/2020 15:35;29/04/2020;2298096862688707192;1515966223509089696;2268105406691673046;computers;peripherals;mouse;29;4;2020;x-game;8.08;1515915625450616219;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 15:42;29/04/2020;2298100668205892575;1515966223509089673;2268105426648170900;electronics;Unknown;tablet;29;4;2020;samsung;208.31;1515915625442596394;Non-Critical Missing Data;Wednesday;16;2;48;Loyal (+3 orders);2 months;Small Basket;electronics;0.843131727
06/07/2020 15:02;06/07/2020;2347365164363285201;2273948296164671571;2268105389880902296;Unknown;Unknown;Unknown;6;7;2020;tefal;196.74;1515915625442596394;Non-Critical Missing Data;Monday;15;0;48;Loyal (+3 orders);2 months;Small Basket;electronics;0.843131727
29/04/2020 15:48;29/04/2020;2298103334684328133;1515966223509104944;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;samsung;104.14;1515915625443820514;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:49;29/04/2020;2298104192226558226;1515966223509127579;2268105428594328000;electronics;Unknown;clocks;29;4;2020;samsung;324.05;1515915625446507080;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Large Basket;electronics;0.843131727
29/04/2020 15:53;29/04/2020;2298106109350642109;1515966223509088622;2374498914000592280;electronics;video;tv;29;4;2020;lg;370.35;1515915625441592438;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Large Basket;electronics;0.843131727
29/04/2020 15:54;29/04/2020;2298106533830984165;1515966223509090255;2268105409048870926;computers;network;router;29;4;2020;tp-link;31.23;1515915625452271289;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 15:54;29/04/2020;2298106658301149684;2273948299729830339;2268105390300332704;appliances;Unknown;ironing_board;29;4;2020;perilla;54.61;1515915625445509879;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;appliances;0.843131727
29/04/2020 15:00;29/04/2020;2298079176726414325;1515966223509130936;2268105389880902296;Unknown;Unknown;Unknown;29;4;2020;polaris;39.33;1515915625448737699;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;;0.843131727
29/04/2020 15:00;29/04/2020;2298079176726414325;1515966223509122957;2268105393035018958;Unknown;Unknown;Unknown;29;4;2020;polaris;46.27;1515915625448737699;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;;0.843131727
29/04/2020 15:55;29/04/2020;2298107073444971030;1515966223509117354;2268105458902368330;computers;peripherals;joystick;29;4;2020;xbox;194.42;1515915625452212243;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Average Basket;computers;0.843131727
29/04/2020 15:55;29/04/2020;2298107161777013282;1515966223509088541;2268105408964984844;computers;components;cooler;29;4;2020;ship;9.24;1515915625448437566;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 15:58;29/04/2020;2298108564746535596;2273948303294988691;2268105441856717530;appliances;kitchen;kettle;29;4;2020;redmond;37.01;1515915625451249308;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;appliances;0.843131727
29/04/2020 16:04;29/04/2020;2298111728963027895;1515966223509107913;2268105441101742794;appliances;kitchen;blender;29;4;2020;redmond;81;1515915625449334181;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;appliances;0.843131727
29/04/2020 16:05;29/04/2020;2298112131758818276;1515966223509090282;2268105458457772096;apparel;Unknown;glove;29;4;2020;xbox;335.63;1515915625449833035;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Large Basket;apparel;0.843131727
29/04/2020 16:08;29/04/2020;2298113696158711915;1515966223509104964;2268105428250395064;electronics;Unknown;telephone;29;4;2020;panasonic;37.01;1515915625452299201;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:20;29/04/2020;2298089619234751410;1515966223509127674;2268105442242593506;Unknown;Unknown;Unknown;29;4;2020;akvafor;11.55;1515915625452275714;Non-Critical Missing Data;Wednesday;15;2;22;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
21/05/2020 20:56;21/05/2020;2314203738002162056;1515966223510400922;2268105478934364666;Unknown;Unknown;Unknown;21;5;2020;bioderma;21.53;1515915625452275714;Non-Critical Missing Data;Thursday;21;3;22;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
21/05/2020 20:56;21/05/2020;2314203738002162056;1515966223511196656;2268105478934364666;Unknown;Unknown;Unknown;21;5;2020;bioderma;21.3;1515915625452275714;Non-Critical Missing Data;Thursday;21;3;22;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
21/05/2020 20:56;21/05/2020;2314203738002162056;1515966223510534694;2268105478934364666;Unknown;Unknown;Unknown;21;5;2020;bioderma;19.21;1515915625452275714;Non-Critical Missing Data;Thursday;21;3;22;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
21/05/2020 20:56;21/05/2020;2314203738002162056;1515966223510400931;2268105479035027964;Unknown;Unknown;Unknown;21;5;2020;bioderma;18.06;1515915625452275714;Non-Critical Missing Data;Thursday;21;3;22;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
29/04/2020 16:11;29/04/2020;2298114976126075117;1515966223509127845;2268105419375247608;stationery;Unknown;battery;29;4;2020;varta;2.08;1515915625512660585;Non-Critical Missing Data;Wednesday;16;2;100;Loyal (+3 orders);4 months;Large Basket;stationery;0.843131727
29/04/2020 16:12;29/04/2020;2298115808309543227;1515966223509090014;2268105430162997728;electronics;audio;headphone;29;4;2020;bloody;34.7;1515915625450650154;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:22;29/04/2020;2298090374855394301;1515966223509261485;2268105420969083162;Unknown;Unknown;Unknown;29;4;2020;jandeks;62.48;1515915625448774845;Non-Critical Missing Data;Wednesday;15;2;80;Recurrent (2 orders);3 months;Large Basket;appliances;0.843131727
19/07/2020 12:39;19/07/2020;2356715191623746210;1515966223510877844;2268105390174503582;appliances;Unknown;sewing_machine;19;7;2020;brother;636.55;1515915625448774845;Non-Critical Missing Data;Sunday;13;6;80;Recurrent (2 orders);3 months;Large Basket;appliances;0.843131727
29/04/2020 16:13;29/04/2020;2298116187692728672;1515966223509089646;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;huawei;127.29;1515915625452301958;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:22;29/04/2020;2298090474671439876;1515966223509284098;2268105427872907696;Unknown;Unknown;Unknown;29;4;2020;technodom;10.42;1515915625445995806;Non-Critical Missing Data;Wednesday;15;2;;Occasional (1 order);;Small Basket;;0.843131727
29/04/2020 16:16;29/04/2020;2298117791544246763;1515966223509257990;2268105393848713950;appliances;kitchen;refrigerators;29;4;2020;beko;231.46;1515915625452288392;Fully Complete;Wednesday;16;2;6;Recurrent (2 orders);0-1 month;Large Basket;appliances;0.843131727
29/04/2020 16:16;29/04/2020;2298117791544246763;2273948277474853702;2268105439323357860;Unknown;Unknown;Unknown;29;4;2020;ava;208.31;1515915625452288392;Non-Critical Missing Data;Wednesday;16;2;6;Recurrent (2 orders);0-1 month;Large Basket;appliances;0.843131727
06/05/2020 05:12;06/05/2020;2302856693177909698;1515966223509106850;2268105389956399770;appliances;kitchen;washer;6;5;2020;beko;175.9;1515915625452288392;Fully Complete;Wednesday;5;2;6;Recurrent (2 orders);0-1 month;Large Basket;appliances;0.843131727
29/04/2020 16:24;29/04/2020;2298121516404966189;1515966223509105062;2268105430162997728;electronics;audio;headphone;29;4;2020;jbl;53.22;1515915625441886010;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 16:24;29/04/2020;2298121697909277508;1515966223509117562;2268105392070329020;appliances;environment;vacuum;29;4;2020;samsung;85.63;1515915625442077629;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;appliances;0.843131727
29/04/2020 16:24;29/04/2020;2298121697909277508;2273948303294988691;2268105441856717530;appliances;kitchen;kettle;29;4;2020;redmond;37.01;1515915625442077629;Fully Complete;Wednesday;16;2;;Occasional (1 order);;Small Basket;appliances;0.843131727
29/04/2020 16:34;29/04/2020;2298126686975164693;1515966223509089076;2268105428166508982;electronics;Unknown;smartphone;29;4;2020;samsung;161.78;1515915625444887937;Non-Critical Missing Data;Wednesday;17;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 16:34;29/04/2020;2298126686975164693;1515966223509616549;2268105427260539298;Unknown;Unknown;Unknown;29;4;2020;samsung;4.61;1515915625444887937;Non-Critical Missing Data;Wednesday;17;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 16:41;29/04/2020;2298130346455073377;1515966223509089499;2268105406549066706;computers;peripherals;mouse;29;4;2020;Unknown;6.92;1515915625452311368;Non-Critical Missing Data;Wednesday;17;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 16:41;29/04/2020;2298130346455073377;2273948242175590517;2268105406691673046;computers;peripherals;mouse;29;4;2020;Unknown;2.06;1515915625452311368;Non-Critical Missing Data;Wednesday;17;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 16:42;29/04/2020;2298130735610987137;1515966223509129592;2268105426983715228;construction;tools;screw;29;4;2020;samsung;11.55;1515915625452310484;Fully Complete;Wednesday;17;2;46;Loyal (+3 orders);2 months;Average Basket;construction;0.843131727
01/08/2020 09:15;01/08/2020;2366034772448248578;1515966223509088565;2374498914000592280;electronics;video;tv;1;8;2020;samsung;381.92;1515915625452310484;Fully Complete;Saturday;9;5;46;Loyal (+3 orders);2 months;Average Basket;construction;0.843131727
01/08/2020 09:19;01/08/2020;2366036752218456899;1515966223509088565;2374498914000592280;electronics;video;tv;1;8;2020;samsung;381.92;1515915625452310484;Fully Complete;Saturday;9;5;46;Loyal (+3 orders);2 months;Average Basket;construction;0.843131727
29/04/2020 16:44;29/04/2020;2298131709603873517;1515966223509104342;2268105430162997728;electronics;audio;headphone;29;4;2020;xiaomi;25.44;1515915625452317821;Fully Complete;Wednesday;17;2;;Occasional (1 order);;Small Basket;electronics;0.843131727
29/04/2020 15:36;29/04/2020;2298097459345228472;1515966223509123327;2268105482608575048;Unknown;Unknown;Unknown;29;4;2020;e.gov;13.87;1515915625442535868;Non-Critical Missing Data;Wednesday;16;2;;Occasional (1 order);;Small Basket;;0.843131727
29/04/2020 16:55;29/04/2020;2298137013729099936;2273948216389009527;2268105442636858090;furniture;kitchen;table;29;4;2020;polaris;23.36;1515915625451324470;Fully Complete;Wednesday;17;2;;Occasional (1 order);;Small Basket;furniture;0.843131727
29/04/2020 16:55;29/04/2020;2298137013729099936;1515966223509104729;2268105441101742794;appliances;kitchen;blender;29;4;2020;moulinex;64.79;1515915625451324470;Fully Complete;Wednesday;17;2;;Occasional (1 order);;Small Basket;furniture;0.843131727
29/04/2020 16:57;29/04/2020;2298138225505468670;1515966223509104954;2268105443039511282;furniture;kitchen;table;29;4;2020;rondell;104.14;1515915625452023206;Fully Complete;Wednesday;17;2;5;Loyal (+3 orders);0-1 month;Large Basket;furniture;0.843131727
29/04/2020 16:57;29/04/2020;2298138225505468670;2273948231614333909;2268105444910170906;furniture;bedroom;bed;29;4;2020;muljhtidom;2.99;1515915625452023206;Fully Complete;Wednesday;17;2;5;Loyal (+3 orders);0-1 month;Large Basket;furniture;0.843131727
29/04/2020 16:57;29/04/2020;2298138225505468670;1515966223509127517;2268105444734010134;furniture;living_room;shelving;29;4;2020;muljhtidom;6.92;1515915625452023206;Non-Critical Missing Data;Wednesday;17;2;5;Loyal (+3 orders);0-1 month;Large Basket;furniture;0.843131727
30/04/2020 14:27;30/04/2020;2298787628478104129;1515966223509104954;2268105443039511282;furniture;kitchen;table;30;4;2020;rondell;104.14;1515915625452023206;Fully Complete;Thursday;14;3;5;Loyal (+3 orders);0-1 month;Large Basket;furniture;0.843131727
09/05/2020 16:32;09/05/2020;2305373324122783898;1515966223509088498;2268105428166508982;electronics;Unknown;smartphone;9;5;2020;samsung;115.72;1515915625452023206;Non-Critical Missing Data;Saturday;17;5;5;Loyal (+3 orders);0-1 month;Large Basket;furniture;0.843131727
09/05/2020 16:50;09/05/2020;2305382358058009248;1515966223510206365;2268105427260539298;Unknown;Unknown;Unknown;9;5;2020;ava;0.23;1515915625452023206;Non-Critical Missing Data;Saturday;17;5;5;Loyal (+3 orders);0-1 month;Large Basket;furniture;0.843131727
29/04/2020 15:46;29/04/2020;2298102527196921982;1515966223509260658;2268105427528974760;Unknown;Unknown;Unknown;29;4;2020;ava;4.61;1515915625452269165;Non-Critical Missing Data;Wednesday;16;2;1;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
29/04/2020 15:46;29/04/2020;2298102527196921982;2273948282357023605;2268105427872907696;Unknown;Unknown;Unknown;29;4;2020;sbs;12.01;1515915625452269165;Non-Critical Missing Data;Wednesday;16;2;1;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
01/05/2020 13:57;01/05/2020;2299497072837002002;1515966223509266811;2268105637277728858;Unknown;Unknown;Unknown;1;5;2020;ggg;23.13;1515915625452269165;Non-Critical Missing Data;Friday;14;4;1;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
01/05/2020 13:57;01/05/2020;2299497072837002002;1515966223510207939;2268105427872907696;Unknown;Unknown;Unknown;1;5;2020;yoobao;23.13;1515915625452269165;Non-Critical Missing Data;Friday;14;4;1;Recurrent (2 orders);0-1 month;Small Basket;;0.843131727
29/04/2020 16:57;29/04/2020;2298138436864835851;1515966223509130259;2268105406356128718;computers;peripherals;keyboard;29;4;2020;logitech;37.01;1515915625452323779;Fully Complete;Wednesday;17;2;;Occasional (1 order);;Small Basket;computers;0.843131727
29/04/2020 15:47;29/04/2020;2298103072515162289;1515966223510208673;2268105428946649544;Unknown;Unknown;Unknown;29;4;2020;apple;40.49;1515915625451633429;Non-Critical Missing Data;Wednesday;16;2;40;Loyal (+3 orders);2 months;Small Basket;appliances;0.843131727
29/04/2020 15:47;29/04/2020;2298103072515162289;1515966223509104136;2268105427528974760;Unknown;Unknown;Unknown;29;4;2020;apple;23.13;1515915625451633429;Non-Critical Missing Data;Wednesday;16;2;40;Loyal (+3 orders);2 months;Small Basket;appliances;0.843131727
09/05/2020 10:28;09/05/2020;2305190435724722848;1515966223509088560;2268105440220938934;appliances;kitchen;grill;9;5;2020;tefal;231.46;1515915625451633429;Fully Complete;Saturday;10;5;40;Loyal (+3 orders);2 months;Small Basket;appliances;0.843131727
18/07/2020 16:10;18/07/2020;2356096627883639180;1515966223509258421;2268105428854374854;electronics;Unknown;clocks;18;7;2020;elari;34.7;1515915625451633429;Non-Critical Missing Data;Saturday;16;5;40;Loyal (+3 orders);2 months;Small Basket;appliances;0.843131727
18/07/2020 16:10;18/07/2020;2356096627883639180;1515966223509122458;2268105421933773102;electronics;audio;microphone;18;7;2020;Unknown;20.81;1515915625451633429;Non-Critical Missing Data;Saturday;16;5;40;Loyal (+3 orders);2 months;Small Basket;appliances;0.843131727
29/04/2020 17:04;29/04/2020;2298141855449088537;1515966223509089252;2268105406549066706;computers;peripherals;mouse;29;4;2020;genius;5.76;1515915625442155244;Fully Complete;Wednesday;17;2;-2;Recurrent (2 orders);0-1 month;Small Basket;computers;0.843131727
